date,state_name,2m max temperature
2005-01-01,ILLINOIS,281.98935
2005-01-02,ILLINOIS,287.5799
2005-01-03,ILLINOIS,280.1963
2005-01-04,ILLINOIS,277.75946
2005-01-05,ILLINOIS,275.99216
2005-01-06,ILLINOIS,271.80847
2005-01-07,ILLINOIS,272.39926
2005-01-08,ILLINOIS,272.44864
2005-01-09,ILLINOIS,278.54816
2005-01-10,ILLINOIS,276.91678
2005-01-11,ILLINOIS,279.03195
2005-01-12,ILLINOIS,289.47156
2005-01-13,ILLINOIS,288.2661
2005-01-14,ILLINOIS,270.43942
2005-01-15,ILLINOIS,265.90756
2005-01-16,ILLINOIS,265.42874
2005-01-17,ILLINOIS,265.43802
2005-01-18,ILLINOIS,269.21936
2005-01-19,ILLINOIS,276.23248
2005-01-20,ILLINOIS,277.16586
2005-01-21,ILLINOIS,273.6848
2005-01-22,ILLINOIS,271.3299
2005-01-23,ILLINOIS,268.33017
2005-01-24,ILLINOIS,277.9066
2005-01-25,ILLINOIS,283.3696
2005-01-26,ILLINOIS,279.7065
2005-01-27,ILLINOIS,272.20117
2005-01-28,ILLINOIS,274.17065
2005-01-29,ILLINOIS,274.40652
2005-01-30,ILLINOIS,276.56342
2005-01-31,ILLINOIS,276.18478
2005-02-01,ILLINOIS,277.43845
2005-02-02,ILLINOIS,277.26123
2005-02-03,ILLINOIS,280.93317
2005-02-04,ILLINOIS,285.21323
2005-02-05,ILLINOIS,286.4286
2005-02-06,ILLINOIS,283.13638
2005-02-07,ILLINOIS,282.27704
2005-02-08,ILLINOIS,279.27112
2005-02-09,ILLINOIS,275.49915
2005-02-10,ILLINOIS,273.36115
2005-02-11,ILLINOIS,280.17276
2005-02-12,ILLINOIS,284.7517
2005-02-13,ILLINOIS,281.56448
2005-02-14,ILLINOIS,284.73068
2005-02-15,ILLINOIS,287.2881
2005-02-16,ILLINOIS,281.1936
2005-02-17,ILLINOIS,274.93463
2005-02-18,ILLINOIS,274.06226
2005-02-19,ILLINOIS,277.34372
2005-02-20,ILLINOIS,283.06955
2005-02-21,ILLINOIS,282.21872
2005-02-22,ILLINOIS,278.4629
2005-02-23,ILLINOIS,277.39832
2005-02-24,ILLINOIS,277.7721
2005-02-25,ILLINOIS,282.35858
2005-02-26,ILLINOIS,280.65942
2005-02-27,ILLINOIS,281.68024
2005-02-28,ILLINOIS,279.53864
2005-03-01,ILLINOIS,272.77884
2005-03-02,ILLINOIS,275.11215
2005-03-03,ILLINOIS,278.40857
2005-03-04,ILLINOIS,285.96194
2005-03-05,ILLINOIS,283.02087
2005-03-06,ILLINOIS,290.53354
2005-03-07,ILLINOIS,287.56244
2005-03-08,ILLINOIS,276.80457
2005-03-09,ILLINOIS,275.39523
2005-03-10,ILLINOIS,280.9204
2005-03-11,ILLINOIS,279.16052
2005-03-12,ILLINOIS,278.81833
2005-03-13,ILLINOIS,276.429
2005-03-14,ILLINOIS,278.35297
2005-03-15,ILLINOIS,279.79636
2005-03-16,ILLINOIS,282.97852
2005-03-17,ILLINOIS,285.0469
2005-03-18,ILLINOIS,286.84204
2005-03-19,ILLINOIS,284.0996
2005-03-20,ILLINOIS,281.97055
2005-03-21,ILLINOIS,283.15717
2005-03-22,ILLINOIS,281.3676
2005-03-23,ILLINOIS,278.8152
2005-03-24,ILLINOIS,282.42435
2005-03-25,ILLINOIS,281.60718
2005-03-26,ILLINOIS,282.4004
2005-03-27,ILLINOIS,285.16547
2005-03-28,ILLINOIS,289.8498
2005-03-29,ILLINOIS,293.36316
2005-03-30,ILLINOIS,295.4609
2005-03-31,ILLINOIS,291.44058
2005-04-01,ILLINOIS,287.3018
2005-04-02,ILLINOIS,286.87683
2005-04-03,ILLINOIS,291.90393
2005-04-04,ILLINOIS,296.48486
2005-04-05,ILLINOIS,296.0606
2005-04-06,ILLINOIS,294.6507
2005-04-07,ILLINOIS,290.21548
2005-04-08,ILLINOIS,291.99017
2005-04-09,ILLINOIS,294.59586
2005-04-10,ILLINOIS,298.48148
2005-04-11,ILLINOIS,296.3527
2005-04-12,ILLINOIS,292.72842
2005-04-13,ILLINOIS,288.85898
2005-04-14,ILLINOIS,290.9855
2005-04-15,ILLINOIS,292.84885
2005-04-16,ILLINOIS,295.6521
2005-04-17,ILLINOIS,298.51147
2005-04-18,ILLINOIS,299.0826
2005-04-19,ILLINOIS,298.17932
2005-04-20,ILLINOIS,297.64282
2005-04-21,ILLINOIS,293.02664
2005-04-22,ILLINOIS,291.91245
2005-04-23,ILLINOIS,283.26514
2005-04-24,ILLINOIS,285.14554
2005-04-25,ILLINOIS,290.5486
2005-04-26,ILLINOIS,287.65726
2005-04-27,ILLINOIS,286.201
2005-04-28,ILLINOIS,286.4102
2005-04-29,ILLINOIS,286.47726
2005-04-30,ILLINOIS,286.87396
2005-05-01,ILLINOIS,285.619
2005-05-02,ILLINOIS,283.24295
2005-05-03,ILLINOIS,285.85645
2005-05-04,ILLINOIS,290.2052
2005-05-05,ILLINOIS,293.21677
2005-05-06,ILLINOIS,296.27747
2005-05-07,ILLINOIS,298.82043
2005-05-08,ILLINOIS,300.546
2005-05-09,ILLINOIS,297.9713
2005-05-10,ILLINOIS,301.17957
2005-05-11,ILLINOIS,301.31357
2005-05-12,ILLINOIS,294.72052
2005-05-13,ILLINOIS,298.8726
2005-05-14,ILLINOIS,294.73517
2005-05-15,ILLINOIS,289.69507
2005-05-16,ILLINOIS,290.87097
2005-05-17,ILLINOIS,295.54358
2005-05-18,ILLINOIS,298.4305
2005-05-19,ILLINOIS,300.25946
2005-05-20,ILLINOIS,297.12112
2005-05-21,ILLINOIS,296.68146
2005-05-22,ILLINOIS,299.91574
2005-05-23,ILLINOIS,298.54355
2005-05-24,ILLINOIS,295.86447
2005-05-25,ILLINOIS,295.32455
2005-05-26,ILLINOIS,296.2191
2005-05-27,ILLINOIS,296.3745
2005-05-28,ILLINOIS,295.09875
2005-05-29,ILLINOIS,297.24567
2005-05-30,ILLINOIS,297.30783
2005-05-31,ILLINOIS,299.2106
2005-06-01,ILLINOIS,300.62878
2005-06-02,ILLINOIS,298.8327
2005-06-03,ILLINOIS,298.4408
2005-06-04,ILLINOIS,304.76138
2005-06-05,ILLINOIS,304.82526
2005-06-06,ILLINOIS,304.22623
2005-06-07,ILLINOIS,305.68286
2005-06-08,ILLINOIS,305.43213
2005-06-09,ILLINOIS,304.33096
2005-06-10,ILLINOIS,304.3089
2005-06-11,ILLINOIS,302.51556
2005-06-12,ILLINOIS,300.395
2005-06-13,ILLINOIS,303.7904
2005-06-14,ILLINOIS,300.42572
2005-06-15,ILLINOIS,298.5563
2005-06-16,ILLINOIS,298.7041
2005-06-17,ILLINOIS,298.26956
2005-06-18,ILLINOIS,297.19635
2005-06-19,ILLINOIS,299.35077
2005-06-20,ILLINOIS,301.35287
2005-06-21,ILLINOIS,304.11914
2005-06-22,ILLINOIS,304.43723
2005-06-23,ILLINOIS,306.32858
2005-06-24,ILLINOIS,307.61618
2005-06-25,ILLINOIS,306.92722
2005-06-26,ILLINOIS,306.92807
2005-06-27,ILLINOIS,306.21338
2005-06-28,ILLINOIS,305.1628
2005-06-29,ILLINOIS,306.57626
2005-06-30,ILLINOIS,306.72235
2005-07-01,ILLINOIS,303.519
2005-07-02,ILLINOIS,299.50006
2005-07-03,ILLINOIS,304.00427
2005-07-04,ILLINOIS,303.8291
2005-07-05,ILLINOIS,302.0086
2005-07-06,ILLINOIS,301.27408
2005-07-07,ILLINOIS,301.5313
2005-07-08,ILLINOIS,302.71674
2005-07-09,ILLINOIS,304.33295
2005-07-10,ILLINOIS,305.17227
2005-07-11,ILLINOIS,304.06622
2005-07-12,ILLINOIS,300.17203
2005-07-13,ILLINOIS,300.5076
2005-07-14,ILLINOIS,303.17102
2005-07-15,ILLINOIS,303.07364
2005-07-16,ILLINOIS,303.86276
2005-07-17,ILLINOIS,305.12805
2005-07-18,ILLINOIS,304.79926
2005-07-19,ILLINOIS,303.7441
2005-07-20,ILLINOIS,306.66934
2005-07-21,ILLINOIS,307.47632
2005-07-22,ILLINOIS,305.72742
2005-07-23,ILLINOIS,305.94373
2005-07-24,ILLINOIS,309.94556
2005-07-25,ILLINOIS,308.73102
2005-07-26,ILLINOIS,307.11676
2005-07-27,ILLINOIS,299.8958
2005-07-28,ILLINOIS,298.55893
2005-07-29,ILLINOIS,301.53192
2005-07-30,ILLINOIS,302.813
2005-07-31,ILLINOIS,303.2548
2005-08-01,ILLINOIS,305.43655
2005-08-02,ILLINOIS,306.19037
2005-08-03,ILLINOIS,307.0808
2005-08-04,ILLINOIS,306.17395
2005-08-05,ILLINOIS,302.78864
2005-08-06,ILLINOIS,302.24634
2005-08-07,ILLINOIS,303.80756
2005-08-08,ILLINOIS,304.78262
2005-08-09,ILLINOIS,306.66553
2005-08-10,ILLINOIS,306.40878
2005-08-11,ILLINOIS,306.08875
2005-08-12,ILLINOIS,305.71655
2005-08-13,ILLINOIS,301.87924
2005-08-14,ILLINOIS,298.87268
2005-08-15,ILLINOIS,298.63046
2005-08-16,ILLINOIS,300.543
2005-08-17,ILLINOIS,300.92505
2005-08-18,ILLINOIS,303.58777
2005-08-19,ILLINOIS,305.1593
2005-08-20,ILLINOIS,303.77264
2005-08-21,ILLINOIS,302.72916
2005-08-22,ILLINOIS,300.8435
2005-08-23,ILLINOIS,298.0171
2005-08-24,ILLINOIS,299.84607
2005-08-25,ILLINOIS,300.70264
2005-08-26,ILLINOIS,300.95883
2005-08-27,ILLINOIS,301.8481
2005-08-28,ILLINOIS,303.00052
2005-08-29,ILLINOIS,302.21133
2005-08-30,ILLINOIS,300.1917
2005-08-31,ILLINOIS,300.24155
2005-09-01,ILLINOIS,301.61127
2005-09-02,ILLINOIS,302.08292
2005-09-03,ILLINOIS,302.18414
2005-09-04,ILLINOIS,303.24573
2005-09-05,ILLINOIS,302.796
2005-09-06,ILLINOIS,303.11908
2005-09-07,ILLINOIS,303.49033
2005-09-08,ILLINOIS,303.35333
2005-09-09,ILLINOIS,304.31595
2005-09-10,ILLINOIS,305.3871
2005-09-11,ILLINOIS,304.98517
2005-09-12,ILLINOIS,304.90634
2005-09-13,ILLINOIS,305.3055
2005-09-14,ILLINOIS,302.45767
2005-09-15,ILLINOIS,296.3371
2005-09-16,ILLINOIS,295.0078
2005-09-17,ILLINOIS,297.13055
2005-09-18,ILLINOIS,299.84592
2005-09-19,ILLINOIS,302.88205
2005-09-20,ILLINOIS,300.29385
2005-09-21,ILLINOIS,301.68607
2005-09-22,ILLINOIS,304.44464
2005-09-23,ILLINOIS,300.36017
2005-09-24,ILLINOIS,301.17307
2005-09-25,ILLINOIS,298.9285
2005-09-26,ILLINOIS,296.76355
2005-09-27,ILLINOIS,296.51053
2005-09-28,ILLINOIS,297.88745
2005-09-29,ILLINOIS,291.7109
2005-09-30,ILLINOIS,293.53485
2005-10-01,ILLINOIS,298.21127
2005-10-02,ILLINOIS,300.81537
2005-10-03,ILLINOIS,302.20975
2005-10-04,ILLINOIS,302.57764
2005-10-05,ILLINOIS,301.69016
2005-10-06,ILLINOIS,298.5928
2005-10-07,ILLINOIS,286.4994
2005-10-08,ILLINOIS,287.07892
2005-10-09,ILLINOIS,289.4545
2005-10-10,ILLINOIS,290.48593
2005-10-11,ILLINOIS,290.668
2005-10-12,ILLINOIS,293.33426
2005-10-13,ILLINOIS,294.90674
2005-10-14,ILLINOIS,297.37164
2005-10-15,ILLINOIS,293.74387
2005-10-16,ILLINOIS,292.10574
2005-10-17,ILLINOIS,297.6801
2005-10-18,ILLINOIS,296.553
2005-10-19,ILLINOIS,295.08398
2005-10-20,ILLINOIS,290.1744
2005-10-21,ILLINOIS,288.76364
2005-10-22,ILLINOIS,287.48
2005-10-23,ILLINOIS,284.101
2005-10-24,ILLINOIS,282.86618
2005-10-25,ILLINOIS,284.7353
2005-10-26,ILLINOIS,285.6076
2005-10-27,ILLINOIS,285.8316
2005-10-28,ILLINOIS,286.4696
2005-10-29,ILLINOIS,288.65515
2005-10-30,ILLINOIS,290.47543
2005-10-31,ILLINOIS,289.34195
2005-11-01,ILLINOIS,287.12442
2005-11-02,ILLINOIS,292.35623
2005-11-03,ILLINOIS,293.81882
2005-11-04,ILLINOIS,292.8544
2005-11-05,ILLINOIS,293.16058
2005-11-06,ILLINOIS,291.72876
2005-11-07,ILLINOIS,291.0772
2005-11-08,ILLINOIS,295.0618
2005-11-09,ILLINOIS,293.23126
2005-11-10,ILLINOIS,284.17114
2005-11-11,ILLINOIS,289.61353
2005-11-12,ILLINOIS,290.8844
2005-11-13,ILLINOIS,290.2623
2005-11-14,ILLINOIS,283.16388
2005-11-15,ILLINOIS,286.41345
2005-11-16,ILLINOIS,280.9704
2005-11-17,ILLINOIS,271.7408
2005-11-18,ILLINOIS,279.7347
2005-11-19,ILLINOIS,285.0273
2005-11-20,ILLINOIS,282.57578
2005-11-21,ILLINOIS,282.7731
2005-11-22,ILLINOIS,280.13812
2005-11-23,ILLINOIS,285.4279
2005-11-24,ILLINOIS,282.5432
2005-11-25,ILLINOIS,271.93893
2005-11-26,ILLINOIS,282.71243
2005-11-27,ILLINOIS,285.53162
2005-11-28,ILLINOIS,288.108
2005-11-29,ILLINOIS,282.13464
2005-11-30,ILLINOIS,273.87393
2005-12-01,ILLINOIS,273.61063
2005-12-02,ILLINOIS,270.34296
2005-12-03,ILLINOIS,274.0024
2005-12-04,ILLINOIS,271.66113
2005-12-05,ILLINOIS,267.64127
2005-12-06,ILLINOIS,268.97894
2005-12-07,ILLINOIS,266.16855
2005-12-08,ILLINOIS,268.80884
2005-12-09,ILLINOIS,267.91052
2005-12-10,ILLINOIS,272.8967
2005-12-11,ILLINOIS,275.5698
2005-12-12,ILLINOIS,271.1869
2005-12-13,ILLINOIS,273.45102
2005-12-14,ILLINOIS,276.29294
2005-12-15,ILLINOIS,276.39563
2005-12-16,ILLINOIS,272.2899
2005-12-17,ILLINOIS,271.18353
2005-12-18,ILLINOIS,267.53906
2005-12-19,ILLINOIS,265.29745
2005-12-20,ILLINOIS,270.77625
2005-12-21,ILLINOIS,272.305
2005-12-22,ILLINOIS,278.13132
2005-12-23,ILLINOIS,282.14627
2005-12-24,ILLINOIS,279.40237
2005-12-25,ILLINOIS,277.47894
2005-12-26,ILLINOIS,276.35925
2005-12-27,ILLINOIS,284.14584
2005-12-28,ILLINOIS,280.95993
2005-12-29,ILLINOIS,276.7909
2005-12-30,ILLINOIS,279.3869
2005-12-31,ILLINOIS,277.86774
2006-01-01,ILLINOIS,282.8075
2006-01-02,ILLINOIS,285.4976
2006-01-03,ILLINOIS,281.07822
2006-01-04,ILLINOIS,279.92508
2006-01-05,ILLINOIS,277.75806
2006-01-06,ILLINOIS,274.7619
2006-01-07,ILLINOIS,280.8954
2006-01-08,ILLINOIS,286.3039
2006-01-09,ILLINOIS,282.3155
2006-01-10,ILLINOIS,278.2589
2006-01-11,ILLINOIS,281.98895
2006-01-12,ILLINOIS,286.2582
2006-01-13,ILLINOIS,283.59756
2006-01-14,ILLINOIS,276.56412
2006-01-15,ILLINOIS,280.45883
2006-01-16,ILLINOIS,285.31113
2006-01-17,ILLINOIS,281.90088
2006-01-18,ILLINOIS,277.08386
2006-01-19,ILLINOIS,287.49716
2006-01-20,ILLINOIS,285.1147
2006-01-21,ILLINOIS,280.13693
2006-01-22,ILLINOIS,276.85165
2006-01-23,ILLINOIS,275.98007
2006-01-24,ILLINOIS,281.11963
2006-01-25,ILLINOIS,277.2237
2006-01-26,ILLINOIS,279.83066
2006-01-27,ILLINOIS,283.5858
2006-01-28,ILLINOIS,283.77365
2006-01-29,ILLINOIS,283.85513
2006-01-30,ILLINOIS,280.7077
2006-01-31,ILLINOIS,279.37524
2006-02-01,ILLINOIS,283.4235
2006-02-02,ILLINOIS,281.51855
2006-02-03,ILLINOIS,282.5214
2006-02-04,ILLINOIS,277.6084
2006-02-05,ILLINOIS,273.69016
2006-02-06,ILLINOIS,276.26385
2006-02-07,ILLINOIS,276.24542
2006-02-08,ILLINOIS,274.6754
2006-02-09,ILLINOIS,274.08325
2006-02-10,ILLINOIS,278.10007
2006-02-11,ILLINOIS,276.2828
2006-02-12,ILLINOIS,272.5669
2006-02-13,ILLINOIS,277.71942
2006-02-14,ILLINOIS,285.3583
2006-02-15,ILLINOIS,283.71692
2006-02-16,ILLINOIS,285.31714
2006-02-17,ILLINOIS,277.08307
2006-02-18,ILLINOIS,268.08917
2006-02-19,ILLINOIS,267.2171
2006-02-20,ILLINOIS,274.1179
2006-02-21,ILLINOIS,279.32733
2006-02-22,ILLINOIS,281.50714
2006-02-23,ILLINOIS,282.4274
2006-02-24,ILLINOIS,283.2467
2006-02-25,ILLINOIS,281.3878
2006-02-26,ILLINOIS,276.0861
2006-02-27,ILLINOIS,284.65912
2006-02-28,ILLINOIS,284.34464
2006-03-01,ILLINOIS,289.35193
2006-03-02,ILLINOIS,286.22897
2006-03-03,ILLINOIS,279.68744
2006-03-04,ILLINOIS,278.9265
2006-03-05,ILLINOIS,278.16742
2006-03-06,ILLINOIS,280.37057
2006-03-07,ILLINOIS,281.85458
2006-03-08,ILLINOIS,286.98022
2006-03-09,ILLINOIS,288.22833
2006-03-10,ILLINOIS,287.30707
2006-03-11,ILLINOIS,293.4967
2006-03-12,ILLINOIS,292.25308
2006-03-13,ILLINOIS,291.75403
2006-03-14,ILLINOIS,280.65067
2006-03-15,ILLINOIS,282.165
2006-03-16,ILLINOIS,286.81454
2006-03-17,ILLINOIS,283.18997
2006-03-18,ILLINOIS,280.29355
2006-03-19,ILLINOIS,281.1283
2006-03-20,ILLINOIS,279.40213
2006-03-21,ILLINOIS,277.15924
2006-03-22,ILLINOIS,279.129
2006-03-23,ILLINOIS,279.73862
2006-03-24,ILLINOIS,278.7557
2006-03-25,ILLINOIS,280.91345
2006-03-26,ILLINOIS,282.38098
2006-03-27,ILLINOIS,282.07758
2006-03-28,ILLINOIS,282.21625
2006-03-29,ILLINOIS,285.43478
2006-03-30,ILLINOIS,294.51416
2006-03-31,ILLINOIS,294.64645
2006-04-01,ILLINOIS,289.103
2006-04-02,ILLINOIS,294.1453
2006-04-03,ILLINOIS,290.1626
2006-04-04,ILLINOIS,287.1897
2006-04-05,ILLINOIS,290.66437
2006-04-06,ILLINOIS,289.9133
2006-04-07,ILLINOIS,295.3634
2006-04-08,ILLINOIS,286.5889
2006-04-09,ILLINOIS,286.92825
2006-04-10,ILLINOIS,292.89313
2006-04-11,ILLINOIS,296.11032
2006-04-12,ILLINOIS,296.94443
2006-04-13,ILLINOIS,299.87064
2006-04-14,ILLINOIS,300.97232
2006-04-15,ILLINOIS,298.70465
2006-04-16,ILLINOIS,297.66095
2006-04-17,ILLINOIS,293.35474
2006-04-18,ILLINOIS,294.87894
2006-04-19,ILLINOIS,295.17035
2006-04-20,ILLINOIS,296.05768
2006-04-21,ILLINOIS,293.77795
2006-04-22,ILLINOIS,295.02344
2006-04-23,ILLINOIS,294.7911
2006-04-24,ILLINOIS,294.6185
2006-04-25,ILLINOIS,293.06955
2006-04-26,ILLINOIS,288.6382
2006-04-27,ILLINOIS,293.09854
2006-04-28,ILLINOIS,294.26447
2006-04-29,ILLINOIS,291.46716
2006-04-30,ILLINOIS,291.0321
2006-05-01,ILLINOIS,293.43808
2006-05-02,ILLINOIS,295.31866
2006-05-03,ILLINOIS,297.1215
2006-05-04,ILLINOIS,294.0536
2006-05-05,ILLINOIS,291.1428
2006-05-06,ILLINOIS,290.092
2006-05-07,ILLINOIS,293.57068
2006-05-08,ILLINOIS,294.5459
2006-05-09,ILLINOIS,294.41653
2006-05-10,ILLINOIS,295.15045
2006-05-11,ILLINOIS,290.3221
2006-05-12,ILLINOIS,285.4036
2006-05-13,ILLINOIS,284.81854
2006-05-14,ILLINOIS,286.2646
2006-05-15,ILLINOIS,289.74817
2006-05-16,ILLINOIS,291.54587
2006-05-17,ILLINOIS,295.72604
2006-05-18,ILLINOIS,292.5445
2006-05-19,ILLINOIS,295.25067
2006-05-20,ILLINOIS,294.8913
2006-05-21,ILLINOIS,294.64532
2006-05-22,ILLINOIS,293.35352
2006-05-23,ILLINOIS,296.48285
2006-05-24,ILLINOIS,301.6407
2006-05-25,ILLINOIS,300.80612
2006-05-26,ILLINOIS,301.49057
2006-05-27,ILLINOIS,303.76056
2006-05-28,ILLINOIS,305.10458
2006-05-29,ILLINOIS,304.46222
2006-05-30,ILLINOIS,302.58835
2006-05-31,ILLINOIS,301.07663
2006-06-01,ILLINOIS,298.1662
2006-06-02,ILLINOIS,299.38788
2006-06-03,ILLINOIS,299.90634
2006-06-04,ILLINOIS,298.06525
2006-06-05,ILLINOIS,299.59915
2006-06-06,ILLINOIS,300.42395
2006-06-07,ILLINOIS,301.67514
2006-06-08,ILLINOIS,302.81116
2006-06-09,ILLINOIS,301.78387
2006-06-10,ILLINOIS,298.434
2006-06-11,ILLINOIS,295.42133
2006-06-12,ILLINOIS,296.0349
2006-06-13,ILLINOIS,298.2535
2006-06-14,ILLINOIS,300.35098
2006-06-15,ILLINOIS,302.9243
2006-06-16,ILLINOIS,304.9308
2006-06-17,ILLINOIS,304.62225
2006-06-18,ILLINOIS,300.63522
2006-06-19,ILLINOIS,302.78033
2006-06-20,ILLINOIS,303.26556
2006-06-21,ILLINOIS,305.45242
2006-06-22,ILLINOIS,303.9618
2006-06-23,ILLINOIS,300.26407
2006-06-24,ILLINOIS,300.70035
2006-06-25,ILLINOIS,300.25168
2006-06-26,ILLINOIS,297.23978
2006-06-27,ILLINOIS,298.4923
2006-06-28,ILLINOIS,299.84225
2006-06-29,ILLINOIS,300.6969
2006-06-30,ILLINOIS,302.9591
2006-07-01,ILLINOIS,305.9863
2006-07-02,ILLINOIS,305.57452
2006-07-03,ILLINOIS,305.5675
2006-07-04,ILLINOIS,303.39252
2006-07-05,ILLINOIS,299.4884
2006-07-06,ILLINOIS,300.1557
2006-07-07,ILLINOIS,301.0367
2006-07-08,ILLINOIS,301.94342
2006-07-09,ILLINOIS,303.437
2006-07-10,ILLINOIS,303.15985
2006-07-11,ILLINOIS,300.9674
2006-07-12,ILLINOIS,300.91656
2006-07-13,ILLINOIS,303.9082
2006-07-14,ILLINOIS,302.70657
2006-07-15,ILLINOIS,305.99686
2006-07-16,ILLINOIS,306.094
2006-07-17,ILLINOIS,307.0353
2006-07-18,ILLINOIS,305.8392
2006-07-19,ILLINOIS,306.10803
2006-07-20,ILLINOIS,306.33163
2006-07-21,ILLINOIS,304.00485
2006-07-22,ILLINOIS,299.35974
2006-07-23,ILLINOIS,300.1966
2006-07-24,ILLINOIS,303.13184
2006-07-25,ILLINOIS,305.03766
2006-07-26,ILLINOIS,303.96518
2006-07-27,ILLINOIS,303.20395
2006-07-28,ILLINOIS,304.79
2006-07-29,ILLINOIS,306.2673
2006-07-30,ILLINOIS,307.28275
2006-07-31,ILLINOIS,308.39883
2006-08-01,ILLINOIS,308.11386
2006-08-02,ILLINOIS,308.35495
2006-08-03,ILLINOIS,305.96875
2006-08-04,ILLINOIS,303.47784
2006-08-05,ILLINOIS,303.10507
2006-08-06,ILLINOIS,305.31967
2006-08-07,ILLINOIS,304.952
2006-08-08,ILLINOIS,301.97495
2006-08-09,ILLINOIS,303.47748
2006-08-10,ILLINOIS,305.15155
2006-08-11,ILLINOIS,300.15396
2006-08-12,ILLINOIS,300.175
2006-08-13,ILLINOIS,302.12512
2006-08-14,ILLINOIS,301.50903
2006-08-15,ILLINOIS,300.81857
2006-08-16,ILLINOIS,301.29425
2006-08-17,ILLINOIS,302.1355
2006-08-18,ILLINOIS,303.228
2006-08-19,ILLINOIS,302.42715
2006-08-20,ILLINOIS,300.4511
2006-08-21,ILLINOIS,300.34918
2006-08-22,ILLINOIS,301.5354
2006-08-23,ILLINOIS,303.2138
2006-08-24,ILLINOIS,304.0649
2006-08-25,ILLINOIS,303.21417
2006-08-26,ILLINOIS,301.9465
2006-08-27,ILLINOIS,300.5278
2006-08-28,ILLINOIS,299.37857
2006-08-29,ILLINOIS,297.42047
2006-08-30,ILLINOIS,296.58167
2006-08-31,ILLINOIS,297.7189
2006-09-01,ILLINOIS,297.18536
2006-09-02,ILLINOIS,297.45544
2006-09-03,ILLINOIS,297.85495
2006-09-04,ILLINOIS,296.68158
2006-09-05,ILLINOIS,296.12543
2006-09-06,ILLINOIS,299.606
2006-09-07,ILLINOIS,300.0099
2006-09-08,ILLINOIS,300.9403
2006-09-09,ILLINOIS,300.46625
2006-09-10,ILLINOIS,299.0917
2006-09-11,ILLINOIS,297.79233
2006-09-12,ILLINOIS,295.7142
2006-09-13,ILLINOIS,293.0119
2006-09-14,ILLINOIS,296.01535
2006-09-15,ILLINOIS,298.15952
2006-09-16,ILLINOIS,300.40103
2006-09-17,ILLINOIS,301.72147
2006-09-18,ILLINOIS,296.31885
2006-09-19,ILLINOIS,291.10397
2006-09-20,ILLINOIS,289.28696
2006-09-21,ILLINOIS,293.0254
2006-09-22,ILLINOIS,296.8063
2006-09-23,ILLINOIS,295.83722
2006-09-24,ILLINOIS,293.35666
2006-09-25,ILLINOIS,294.59622
2006-09-26,ILLINOIS,296.24323
2006-09-27,ILLINOIS,295.26907
2006-09-28,ILLINOIS,290.75626
2006-09-29,ILLINOIS,290.26978
2006-09-30,ILLINOIS,287.64142
2006-10-01,ILLINOIS,299.6688
2006-10-02,ILLINOIS,301.9576
2006-10-03,ILLINOIS,303.43384
2006-10-04,ILLINOIS,301.40674
2006-10-05,ILLINOIS,293.5149
2006-10-06,ILLINOIS,290.2502
2006-10-07,ILLINOIS,293.29642
2006-10-08,ILLINOIS,295.7185
2006-10-09,ILLINOIS,295.77057
2006-10-10,ILLINOIS,292.82294
2006-10-11,ILLINOIS,289.86572
2006-10-12,ILLINOIS,282.2313
2006-10-13,ILLINOIS,284.54633
2006-10-14,ILLINOIS,284.88174
2006-10-15,ILLINOIS,287.18228
2006-10-16,ILLINOIS,286.28766
2006-10-17,ILLINOIS,289.47763
2006-10-18,ILLINOIS,291.56198
2006-10-19,ILLINOIS,286.45233
2006-10-20,ILLINOIS,286.69315
2006-10-21,ILLINOIS,288.86725
2006-10-22,ILLINOIS,284.6886
2006-10-23,ILLINOIS,279.4874
2006-10-24,ILLINOIS,281.2179
2006-10-25,ILLINOIS,282.03162
2006-10-26,ILLINOIS,282.28458
2006-10-27,ILLINOIS,282.8144
2006-10-28,ILLINOIS,285.39948
2006-10-29,ILLINOIS,288.775
2006-10-30,ILLINOIS,293.08084
2006-10-31,ILLINOIS,291.03384
2006-11-01,ILLINOIS,279.60168
2006-11-02,ILLINOIS,278.1766
2006-11-03,ILLINOIS,280.3667
2006-11-04,ILLINOIS,282.57516
2006-11-05,ILLINOIS,285.4001
2006-11-06,ILLINOIS,286.44534
2006-11-07,ILLINOIS,287.56207
2006-11-08,ILLINOIS,291.33905
2006-11-09,ILLINOIS,293.598
2006-11-10,ILLINOIS,289.62433
2006-11-11,ILLINOIS,284.019
2006-11-12,ILLINOIS,281.38803
2006-11-13,ILLINOIS,283.0636
2006-11-14,ILLINOIS,281.55014
2006-11-15,ILLINOIS,281.48605
2006-11-16,ILLINOIS,279.9741
2006-11-17,ILLINOIS,280.90662
2006-11-18,ILLINOIS,279.9666
2006-11-19,ILLINOIS,279.06516
2006-11-20,ILLINOIS,280.57877
2006-11-21,ILLINOIS,282.8802
2006-11-22,ILLINOIS,285.10107
2006-11-23,ILLINOIS,286.7146
2006-11-24,ILLINOIS,288.35687
2006-11-25,ILLINOIS,290.37976
2006-11-26,ILLINOIS,290.26218
2006-11-27,ILLINOIS,290.47763
2006-11-28,ILLINOIS,291.1021
2006-11-29,ILLINOIS,290.89844
2006-11-30,ILLINOIS,284.80252
2006-12-01,ILLINOIS,273.58633
